,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,fname,labels
5237,58,217,975,608,140,cars_train/05238.jpg,Infiniti G Coupe IPL 2012
5238,55,36,426,314,99,cars_train/05239.jpg,FIAT 500 Convertible 2012
5239,24,61,672,487,86,cars_train/05240.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
5240,60,420,1634,981,181,cars_train/05241.jpg,Suzuki Kizashi Sedan 2012
5241,43,113,618,428,124,cars_train/05242.jpg,HUMMER H2 SUT Crew Cab 2009
5242,1,8,111,78,87,cars_train/05243.jpg,Dodge Sprinter Cargo Van 2009
5243,53,109,506,379,126,cars_train/05244.jpg,Honda Odyssey Minivan 2007
5244,11,27,226,163,195,cars_train/05245.jpg,smart fortwo Convertible 2012
5245,129,73,519,405,109,cars_train/05246.jpg,Ford Edge SUV 2012
5246,41,120,589,315,178,cars_train/05247.jpg,Spyker C8 Convertible 2009
5247,382,172,1249,883,132,cars_train/05248.jpg,Hyundai Veracruz SUV 2012
5248,118,128,462,266,54,cars_train/05249.jpg,Chevrolet Corvette Convertible 2012
5249,31,38,631,438,108,cars_train/05250.jpg,Ford Expedition EL SUV 2009
5250,35,105,531,397,189,cars_train/05251.jpg,Volkswagen Golf Hatchback 2012
5251,20,126,932,725,94,cars_train/05252.jpg,Dodge Durango SUV 2007
5252,53,1,687,495,94,cars_train/05253.jpg,Dodge Durango SUV 2007
5253,5,16,200,150,122,cars_train/05254.jpg,Geo Metro Convertible 1993
5254,40,51,538,326,28,cars_train/05255.jpg,BMW 3 Series Sedan 2012
5255,137,93,488,416,194,cars_train/05256.jpg,Volvo XC90 SUV 2007
5256,6,1,608,367,100,cars_train/05257.jpg,Ferrari FF Coupe 2012
5257,80,100,401,371,37,cars_train/05258.jpg,BMW Z4 Convertible 2012
5258,179,177,753,452,1,cars_train/05259.jpg,Acura RL Sedan 2012
5259,19,12,613,456,175,cars_train/05260.jpg,Rolls-Royce Ghost Sedan 2012
5260,10,34,242,126,1,cars_train/05261.jpg,Acura RL Sedan 2012
5261,44,108,560,355,59,cars_train/05262.jpg,Chevrolet HHR SS 2010
5262,300,176,1185,711,11,cars_train/05263.jpg,Audi RS 4 Convertible 2008
5263,75,95,578,368,152,cars_train/05264.jpg,Lamborghini Diablo Coupe 2001
5264,8,28,1005,616,13,cars_train/05265.jpg,Audi TTS Coupe 2012
5265,40,66,269,164,13,cars_train/05266.jpg,Audi TTS Coupe 2012
5266,23,47,255,183,64,cars_train/05267.jpg,Chevrolet Avalanche Crew Cab 2012
5267,10,5,545,315,22,cars_train/05268.jpg,Audi S4 Sedan 2012
5268,40,10,241,162,68,cars_train/05269.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
5269,85,107,938,608,186,cars_train/05270.jpg,Toyota Camry Sedan 2012
5270,39,43,584,227,17,cars_train/05271.jpg,Audi 100 Wagon 1994
5271,47,164,986,706,20,cars_train/05272.jpg,Audi S5 Convertible 2012
5272,22,43,424,203,32,cars_train/05273.jpg,BMW X6 SUV 2012
5273,36,65,633,347,60,cars_train/05274.jpg,Chevrolet Impala Sedan 2007
5274,101,160,464,308,34,cars_train/05275.jpg,BMW M5 Sedan 2010
5275,9,18,626,471,153,cars_train/05276.jpg,Land Rover Range Rover SUV 2012
5276,21,41,415,330,154,cars_train/05277.jpg,Land Rover LR2 SUV 2012
5277,17,139,379,251,38,cars_train/05278.jpg,Bentley Continental Supersports Conv. Convertible 2012
5278,41,35,592,377,141,cars_train/05279.jpg,Infiniti QX56 SUV 2011
5279,137,114,919,544,14,cars_train/05280.jpg,Audi R8 Coupe 2012
5280,147,125,471,426,2,cars_train/05281.jpg,Acura TL Sedan 2012
5281,256,310,1504,727,181,cars_train/05282.jpg,Suzuki Kizashi Sedan 2012
5282,109,224,890,619,166,cars_train/05283.jpg,Mitsubishi Lancer Sedan 2012
5283,15,13,294,195,117,cars_train/05284.jpg,GMC Terrain SUV 2012
5284,67,102,564,368,186,cars_train/05285.jpg,Toyota Camry Sedan 2012
5285,295,106,1653,1057,146,cars_train/05286.jpg,Jeep Liberty SUV 2012
5286,110,75,272,151,151,cars_train/05287.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
5287,88,320,1204,747,175,cars_train/05288.jpg,Rolls-Royce Ghost Sedan 2012
5288,42,103,618,411,103,cars_train/05289.jpg,Ferrari 458 Italia Coupe 2012
5289,250,343,1345,994,34,cars_train/05290.jpg,BMW M5 Sedan 2010
5290,67,56,606,427,88,cars_train/05291.jpg,Dodge Journey SUV 2012
5291,14,159,548,457,193,cars_train/05292.jpg,Volvo 240 Sedan 1993
5292,13,62,276,179,137,cars_train/05293.jpg,Hyundai Sonata Sedan 2012
5293,40,63,444,280,149,cars_train/05294.jpg,Lamborghini Reventon Coupe 2008
5294,30,16,430,215,1,cars_train/05295.jpg,Acura RL Sedan 2012
5295,24,27,429,257,135,cars_train/05296.jpg,Hyundai Accent Sedan 2012
5296,518,493,1090,981,144,cars_train/05297.jpg,Jeep Patriot SUV 2012
5297,25,60,487,286,101,cars_train/05298.jpg,Ferrari California Convertible 2012
5298,68,111,561,378,136,cars_train/05299.jpg,Hyundai Genesis Sedan 2012
5299,1,32,192,133,170,cars_train/05300.jpg,Nissan 240SX Coupe 1998
5300,12,179,326,367,96,cars_train/05301.jpg,Dodge Charger SRT-8 2009
5301,56,79,552,251,150,cars_train/05302.jpg,Lamborghini Aventador Coupe 2012
5302,19,81,238,168,103,cars_train/05303.jpg,Ferrari 458 Italia Coupe 2012
5303,11,31,271,179,7,cars_train/05304.jpg,Aston Martin V8 Vantage Convertible 2012
5304,147,118,940,663,74,cars_train/05305.jpg,Chevrolet Silverado 1500 Regular Cab 2012
5305,53,169,582,389,8,cars_train/05306.jpg,Aston Martin V8 Vantage Coupe 2012
5306,58,85,532,433,3,cars_train/05307.jpg,Acura TL Type-S 2008
5307,32,75,564,241,127,cars_train/05308.jpg,Honda Accord Coupe 2012
5308,5,35,266,169,64,cars_train/05309.jpg,Chevrolet Avalanche Crew Cab 2012
5309,163,162,563,375,38,cars_train/05310.jpg,Bentley Continental Supersports Conv. Convertible 2012
5310,39,57,838,528,143,cars_train/05311.jpg,Jaguar XK XKR 2012
5311,154,125,324,286,44,cars_train/05312.jpg,Bugatti Veyron 16.4 Convertible 2009
5312,201,241,965,594,111,cars_train/05313.jpg,Ford GT Coupe 2006
5313,72,83,718,457,32,cars_train/05314.jpg,BMW X6 SUV 2012
5314,21,96,380,275,12,cars_train/05315.jpg,Audi A5 Coupe 2012
5315,27,42,589,301,157,cars_train/05316.jpg,Maybach Landaulet Convertible 2012
5316,35,64,487,306,67,cars_train/05317.jpg,Chevrolet TrailBlazer SS 2009
5317,79,57,552,381,118,cars_train/05318.jpg,GMC Savana Van 2012
5318,19,105,448,272,117,cars_train/05319.jpg,GMC Terrain SUV 2012
5319,28,56,605,288,183,cars_train/05320.jpg,Suzuki SX4 Sedan 2012
5320,124,392,1137,760,162,cars_train/05321.jpg,Mercedes-Benz SL-Class Coupe 2009
5321,59,43,253,171,187,cars_train/05322.jpg,Toyota Corolla Sedan 2012
5322,304,266,971,667,116,cars_train/05323.jpg,Ford Fiesta Sedan 2012
5323,23,94,402,269,3,cars_train/05324.jpg,Acura TL Type-S 2008
5324,518,452,1332,1004,168,cars_train/05325.jpg,Nissan NV Passenger Van 2012
5325,6,9,217,110,16,cars_train/05326.jpg,Audi 100 Sedan 1994
5326,43,197,973,686,184,cars_train/05327.jpg,Tesla Model S Sedan 2012
5327,80,295,944,717,62,cars_train/05328.jpg,Chevrolet Sonic Sedan 2012
5328,56,109,859,356,38,cars_train/05329.jpg,Bentley Continental Supersports Conv. Convertible 2012
5329,133,105,603,471,25,cars_train/05330.jpg,BMW ActiveHybrid 5 Sedan 2012
5330,13,1,612,450,168,cars_train/05331.jpg,Nissan NV Passenger Van 2012
5331,14,20,273,174,53,cars_train/05332.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
5332,189,174,800,542,2,cars_train/05333.jpg,Acura TL Sedan 2012
5333,118,15,601,450,70,cars_train/05334.jpg,Chevrolet Express Van 2007
5334,17,41,484,265,80,cars_train/05335.jpg,Chrysler PT Cruiser Convertible 2008
5335,93,231,1833,1341,175,cars_train/05336.jpg,Rolls-Royce Ghost Sedan 2012
5336,51,135,1247,736,37,cars_train/05337.jpg,BMW Z4 Convertible 2012
5337,33,118,455,322,60,cars_train/05338.jpg,Chevrolet Impala Sedan 2007
5338,123,291,929,587,125,cars_train/05339.jpg,Honda Odyssey Minivan 2012
5339,129,379,1973,985,58,cars_train/05340.jpg,Chevrolet Camaro Convertible 2012
5340,6,30,318,140,39,cars_train/05341.jpg,Bentley Arnage Sedan 2009
5341,10,1,102,85,87,cars_train/05342.jpg,Dodge Sprinter Cargo Van 2009
5342,16,101,1409,696,126,cars_train/05343.jpg,Honda Odyssey Minivan 2007
5343,50,328,777,725,28,cars_train/05344.jpg,BMW 3 Series Sedan 2012
5344,28,65,345,245,101,cars_train/05345.jpg,Ferrari California Convertible 2012
5345,2,56,199,138,38,cars_train/05346.jpg,Bentley Continental Supersports Conv. Convertible 2012
5346,108,201,706,429,2,cars_train/05347.jpg,Acura TL Sedan 2012
5347,23,99,373,221,90,cars_train/05348.jpg,Dodge Dakota Club Cab 2007
5348,189,198,756,468,6,cars_train/05349.jpg,Acura ZDX Hatchback 2012
5349,19,22,235,162,173,cars_train/05350.jpg,Ram C/V Cargo Van Minivan 2012
5350,132,20,774,505,44,cars_train/05351.jpg,Bugatti Veyron 16.4 Convertible 2009
5351,59,54,590,385,131,cars_train/05352.jpg,Hyundai Tucson SUV 2012
5352,86,137,586,334,12,cars_train/05353.jpg,Audi A5 Coupe 2012
5353,19,1,639,480,171,cars_train/05354.jpg,Plymouth Neon Coupe 1999
5354,33,74,531,283,168,cars_train/05355.jpg,Nissan NV Passenger Van 2012
5355,48,214,1233,724,138,cars_train/05356.jpg,Hyundai Elantra Touring Hatchback 2012
5356,29,93,630,480,118,cars_train/05357.jpg,GMC Savana Van 2012
5357,125,129,499,348,119,cars_train/05358.jpg,GMC Yukon Hybrid SUV 2012
5358,49,59,239,142,18,cars_train/05359.jpg,Audi TT Hatchback 2011
5359,36,111,505,326,102,cars_train/05360.jpg,Ferrari 458 Italia Convertible 2012
5360,40,38,392,254,187,cars_train/05361.jpg,Toyota Corolla Sedan 2012
5361,11,3,292,115,116,cars_train/05362.jpg,Ford Fiesta Sedan 2012
5362,137,149,624,579,115,cars_train/05363.jpg,Ford E-Series Wagon Van 2012
5363,148,105,687,498,171,cars_train/05364.jpg,Plymouth Neon Coupe 1999
5364,56,68,587,387,153,cars_train/05365.jpg,Land Rover Range Rover SUV 2012
5365,313,188,657,401,9,cars_train/05366.jpg,Aston Martin Virage Convertible 2012
5366,75,93,539,400,192,cars_train/05367.jpg,Volvo C30 Hatchback 2012
5367,147,11,590,218,64,cars_train/05368.jpg,Chevrolet Avalanche Crew Cab 2012
5368,27,42,457,342,112,cars_train/05369.jpg,Ford F-150 Regular Cab 2012
5369,11,50,616,339,53,cars_train/05370.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
5370,161,104,798,415,161,cars_train/05371.jpg,Mercedes-Benz C-Class Sedan 2012
5371,8,66,361,227,126,cars_train/05372.jpg,Honda Odyssey Minivan 2007
5372,6,30,359,242,7,cars_train/05373.jpg,Aston Martin V8 Vantage Convertible 2012
5373,162,128,351,244,46,cars_train/05374.jpg,Buick Regal GS 2012
5374,13,128,495,359,119,cars_train/05375.jpg,GMC Yukon Hybrid SUV 2012
5375,36,172,772,514,193,cars_train/05376.jpg,Volvo 240 Sedan 1993
5376,31,4,388,258,114,cars_train/05377.jpg,Ford Focus Sedan 2007
5377,11,123,640,413,72,cars_train/05378.jpg,Chevrolet Malibu Sedan 2007
5378,75,11,945,378,34,cars_train/05379.jpg,BMW M5 Sedan 2010
5379,41,47,274,195,52,cars_train/05380.jpg,Cadillac Escalade EXT Crew Cab 2007
5380,10,62,680,415,124,cars_train/05381.jpg,HUMMER H2 SUT Crew Cab 2009
5381,30,217,759,522,8,cars_train/05382.jpg,Aston Martin V8 Vantage Coupe 2012
5382,23,54,429,284,118,cars_train/05383.jpg,GMC Savana Van 2012
5383,64,20,344,251,91,cars_train/05384.jpg,Dodge Magnum Wagon 2008
5384,92,270,418,410,191,cars_train/05385.jpg,Volkswagen Beetle Hatchback 2012
5385,19,59,334,258,6,cars_train/05386.jpg,Acura ZDX Hatchback 2012
5386,348,467,1626,963,186,cars_train/05387.jpg,Toyota Camry Sedan 2012
5387,339,496,1418,1021,169,cars_train/05388.jpg,Nissan Juke Hatchback 2012
5388,45,25,578,447,170,cars_train/05389.jpg,Nissan 240SX Coupe 1998
5389,92,70,342,314,112,cars_train/05390.jpg,Ford F-150 Regular Cab 2012
5390,93,138,907,536,126,cars_train/05391.jpg,Honda Odyssey Minivan 2007
5391,4,21,236,160,18,cars_train/05392.jpg,Audi TT Hatchback 2011
5392,9,61,274,155,176,cars_train/05393.jpg,Rolls-Royce Phantom Sedan 2012
5393,14,45,194,176,195,cars_train/05394.jpg,smart fortwo Convertible 2012
5394,74,130,564,444,28,cars_train/05395.jpg,BMW 3 Series Sedan 2012
5395,26,91,615,411,49,cars_train/05396.jpg,Buick Enclave SUV 2012
5396,115,142,641,386,150,cars_train/05397.jpg,Lamborghini Aventador Coupe 2012
5397,41,157,607,404,103,cars_train/05398.jpg,Ferrari 458 Italia Coupe 2012
5398,68,102,463,430,165,cars_train/05399.jpg,Mercedes-Benz Sprinter Van 2012
5399,14,37,244,165,130,cars_train/05400.jpg,Hyundai Santa Fe SUV 2012
5400,18,44,250,138,115,cars_train/05401.jpg,Ford E-Series Wagon Van 2012
5401,21,45,241,157,36,cars_train/05402.jpg,BMW X3 SUV 2012
5402,271,185,630,347,92,cars_train/05403.jpg,Dodge Challenger SRT8 2011
5403,36,26,413,313,27,cars_train/05404.jpg,BMW 1 Series Coupe 2012
5404,66,277,932,564,3,cars_train/05405.jpg,Acura TL Type-S 2008
5405,3,25,295,214,128,cars_train/05406.jpg,Honda Accord Sedan 2012
5406,145,87,524,375,155,cars_train/05407.jpg,Lincoln Town Car Sedan 2011
5407,73,94,286,175,18,cars_train/05408.jpg,Audi TT Hatchback 2011
5408,125,58,268,172,157,cars_train/05409.jpg,Maybach Landaulet Convertible 2012
5409,34,88,396,274,187,cars_train/05410.jpg,Toyota Corolla Sedan 2012
5410,205,162,646,516,127,cars_train/05411.jpg,Honda Accord Coupe 2012
5411,57,114,378,253,82,cars_train/05412.jpg,Dodge Caliber Wagon 2012
5412,177,434,2613,1549,22,cars_train/05413.jpg,Audi S4 Sedan 2012
5413,185,123,503,359,167,cars_train/05414.jpg,Nissan Leaf Hatchback 2012
5414,35,89,763,429,111,cars_train/05415.jpg,Ford GT Coupe 2006
5415,80,200,595,447,74,cars_train/05416.jpg,Chevrolet Silverado 1500 Regular Cab 2012
5416,47,45,269,175,188,cars_train/05417.jpg,Toyota 4Runner SUV 2012
5417,51,15,217,164,173,cars_train/05418.jpg,Ram C/V Cargo Van Minivan 2012
5418,186,90,556,280,98,cars_train/05419.jpg,FIAT 500 Abarth 2012
5419,143,135,548,280,184,cars_train/05420.jpg,Tesla Model S Sedan 2012
5420,43,166,961,606,50,cars_train/05421.jpg,Cadillac CTS-V Sedan 2012
5421,63,103,582,423,183,cars_train/05422.jpg,Suzuki SX4 Sedan 2012
5422,73,388,1217,734,100,cars_train/05423.jpg,Ferrari FF Coupe 2012
5423,17,17,280,155,104,cars_train/05424.jpg,Fisker Karma Sedan 2012
5424,53,180,1119,725,24,cars_train/05425.jpg,Audi TT RS Coupe 2012
5425,83,148,562,363,21,cars_train/05426.jpg,Audi S5 Coupe 2012
5426,54,126,576,420,99,cars_train/05427.jpg,FIAT 500 Convertible 2012
5427,24,79,724,369,114,cars_train/05428.jpg,Ford Focus Sedan 2007
5428,16,26,460,258,23,cars_train/05429.jpg,Audi S4 Sedan 2007
5429,37,121,287,192,162,cars_train/05430.jpg,Mercedes-Benz SL-Class Coupe 2009
5430,313,423,1201,901,95,cars_train/05431.jpg,Dodge Charger Sedan 2012
5431,93,135,913,679,64,cars_train/05432.jpg,Chevrolet Avalanche Crew Cab 2012
5432,5,18,295,178,108,cars_train/05433.jpg,Ford Expedition EL SUV 2009
5433,54,107,543,344,2,cars_train/05434.jpg,Acura TL Sedan 2012
5434,3,39,281,149,18,cars_train/05435.jpg,Audi TT Hatchback 2011
5435,72,43,725,483,54,cars_train/05436.jpg,Chevrolet Corvette Convertible 2012
5436,96,416,4252,2792,60,cars_train/05437.jpg,Chevrolet Impala Sedan 2007
5437,15,142,461,296,192,cars_train/05438.jpg,Volvo C30 Hatchback 2012
5438,47,172,773,459,67,cars_train/05439.jpg,Chevrolet TrailBlazer SS 2009
5439,292,148,1306,1060,178,cars_train/05440.jpg,Spyker C8 Convertible 2009
5440,48,40,469,380,174,cars_train/05441.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
5441,30,83,489,298,44,cars_train/05442.jpg,Bugatti Veyron 16.4 Convertible 2009
5442,94,16,419,190,32,cars_train/05443.jpg,BMW X6 SUV 2012
5443,38,42,704,439,118,cars_train/05444.jpg,GMC Savana Van 2012
5444,127,376,1516,964,27,cars_train/05445.jpg,BMW 1 Series Coupe 2012
5445,6,129,630,452,57,cars_train/05446.jpg,Chevrolet Traverse SUV 2012
5446,13,34,248,183,68,cars_train/05447.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
5447,15,33,273,173,18,cars_train/05448.jpg,Audi TT Hatchback 2011
5448,101,243,924,571,69,cars_train/05449.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
5449,427,517,1426,835,95,cars_train/05450.jpg,Dodge Charger Sedan 2012
5450,13,32,253,150,69,cars_train/05451.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
5451,56,50,1229,660,164,cars_train/05452.jpg,Mercedes-Benz S-Class Sedan 2012
5452,34,179,608,381,42,cars_train/05453.jpg,Bentley Continental GT Coupe 2007
5453,8,8,269,177,39,cars_train/05454.jpg,Bentley Arnage Sedan 2009
5454,54,91,268,211,147,cars_train/05455.jpg,Jeep Grand Cherokee SUV 2012
5455,11,23,370,234,81,cars_train/05456.jpg,Daewoo Nubira Wagon 2002
5456,22,15,244,181,110,cars_train/05457.jpg,Ford Ranger SuperCab 2011
5457,52,28,752,429,98,cars_train/05458.jpg,FIAT 500 Abarth 2012
5458,2,7,581,293,184,cars_train/05459.jpg,Tesla Model S Sedan 2012
5459,90,108,579,378,127,cars_train/05460.jpg,Honda Accord Coupe 2012
5460,141,184,424,350,101,cars_train/05461.jpg,Ferrari California Convertible 2012
5461,134,180,576,315,159,cars_train/05462.jpg,McLaren MP4-12C Coupe 2012
5462,22,45,409,252,31,cars_train/05463.jpg,BMW X5 SUV 2007
5463,6,80,294,187,16,cars_train/05464.jpg,Audi 100 Sedan 1994
5464,36,33,230,181,112,cars_train/05465.jpg,Ford F-150 Regular Cab 2012
5465,80,185,879,614,131,cars_train/05466.jpg,Hyundai Tucson SUV 2012
5466,68,398,634,603,167,cars_train/05467.jpg,Nissan Leaf Hatchback 2012
5467,142,46,729,294,48,cars_train/05468.jpg,Buick Verano Sedan 2012
5468,187,124,683,454,162,cars_train/05469.jpg,Mercedes-Benz SL-Class Coupe 2009
5469,8,35,154,92,79,cars_train/05470.jpg,Chrysler Crossfire Convertible 2008
5470,39,111,404,261,33,cars_train/05471.jpg,BMW M3 Coupe 2012
5471,15,30,436,322,70,cars_train/05472.jpg,Chevrolet Express Van 2007
5472,86,102,451,290,24,cars_train/05473.jpg,Audi TT RS Coupe 2012
5473,150,116,361,241,114,cars_train/05474.jpg,Ford Focus Sedan 2007
5474,30,69,763,374,171,cars_train/05475.jpg,Plymouth Neon Coupe 1999
5475,5,40,295,173,87,cars_train/05476.jpg,Dodge Sprinter Cargo Van 2009
5476,24,30,193,121,33,cars_train/05477.jpg,BMW M3 Coupe 2012
5477,57,222,1248,900,33,cars_train/05478.jpg,BMW M3 Coupe 2012
5478,38,83,461,327,69,cars_train/05479.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
5479,122,193,595,393,159,cars_train/05480.jpg,McLaren MP4-12C Coupe 2012
5480,13,131,431,291,162,cars_train/05481.jpg,Mercedes-Benz SL-Class Coupe 2009
5481,36,178,988,669,20,cars_train/05482.jpg,Audi S5 Convertible 2012
5482,132,127,1057,753,50,cars_train/05483.jpg,Cadillac CTS-V Sedan 2012
5483,56,83,425,255,188,cars_train/05484.jpg,Toyota 4Runner SUV 2012
5484,268,238,1009,604,179,cars_train/05485.jpg,Spyker C8 Coupe 2009
5485,74,406,976,686,104,cars_train/05486.jpg,Fisker Karma Sedan 2012
5486,28,101,277,195,116,cars_train/05487.jpg,Ford Fiesta Sedan 2012
5487,60,63,587,417,77,cars_train/05488.jpg,Chrysler Town and Country Minivan 2012
5488,23,177,510,390,81,cars_train/05489.jpg,Daewoo Nubira Wagon 2002
5489,233,118,698,374,101,cars_train/05490.jpg,Ferrari California Convertible 2012
5490,1,13,189,121,105,cars_train/05491.jpg,Ford F-450 Super Duty Crew Cab 2012
5491,33,21,185,103,189,cars_train/05492.jpg,Volkswagen Golf Hatchback 2012
5492,49,1,521,400,81,cars_train/05493.jpg,Daewoo Nubira Wagon 2002
5493,71,165,1179,641,174,cars_train/05494.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
5494,69,128,444,268,113,cars_train/05495.jpg,Ford F-150 Regular Cab 2007
5495,17,80,618,409,89,cars_train/05496.jpg,Dodge Dakota Crew Cab 2010
5496,176,82,898,615,92,cars_train/05497.jpg,Dodge Challenger SRT8 2011
5497,39,77,588,396,191,cars_train/05498.jpg,Volkswagen Beetle Hatchback 2012
5498,30,119,508,313,54,cars_train/05499.jpg,Chevrolet Corvette Convertible 2012
5499,11,47,625,451,84,cars_train/05500.jpg,Dodge Caravan Minivan 1997
5500,46,95,493,296,129,cars_train/05501.jpg,Hyundai Veloster Hatchback 2012
5501,25,33,628,414,179,cars_train/05502.jpg,Spyker C8 Coupe 2009
5502,1,46,799,511,165,cars_train/05503.jpg,Mercedes-Benz Sprinter Van 2012
5503,47,74,595,352,167,cars_train/05504.jpg,Nissan Leaf Hatchback 2012
5504,107,87,398,271,156,cars_train/05505.jpg,MINI Cooper Roadster Convertible 2012
5505,91,119,591,456,131,cars_train/05506.jpg,Hyundai Tucson SUV 2012
5506,84,75,262,168,115,cars_train/05507.jpg,Ford E-Series Wagon Van 2012
5507,54,1,849,530,98,cars_train/05508.jpg,FIAT 500 Abarth 2012
5508,30,191,609,380,97,cars_train/05509.jpg,Eagle Talon Hatchback 1998
5509,18,47,292,187,140,cars_train/05510.jpg,Infiniti G Coupe IPL 2012
5510,55,26,595,307,183,cars_train/05511.jpg,Suzuki SX4 Sedan 2012
5511,17,28,137,95,105,cars_train/05512.jpg,Ford F-450 Super Duty Crew Cab 2012
5512,329,279,803,617,100,cars_train/05513.jpg,Ferrari FF Coupe 2012
5513,79,76,490,380,25,cars_train/05514.jpg,BMW ActiveHybrid 5 Sedan 2012
5514,24,75,355,276,130,cars_train/05515.jpg,Hyundai Santa Fe SUV 2012
5515,249,135,1043,655,78,cars_train/05516.jpg,Chrysler 300 SRT-8 2010
5516,47,16,416,198,20,cars_train/05517.jpg,Audi S5 Convertible 2012
5517,350,521,1555,977,21,cars_train/05518.jpg,Audi S5 Coupe 2012
5518,22,208,618,525,189,cars_train/05519.jpg,Volkswagen Golf Hatchback 2012
5519,77,61,484,362,119,cars_train/05520.jpg,GMC Yukon Hybrid SUV 2012
5520,57,177,953,491,140,cars_train/05521.jpg,Infiniti G Coupe IPL 2012
5521,29,21,564,423,171,cars_train/05522.jpg,Plymouth Neon Coupe 1999
5522,148,87,608,315,134,cars_train/05523.jpg,Hyundai Elantra Sedan 2007
5523,57,118,441,316,80,cars_train/05524.jpg,Chrysler PT Cruiser Convertible 2008
5524,37,143,988,613,65,cars_train/05525.jpg,Chevrolet Cobalt SS 2010
5525,7,145,631,475,124,cars_train/05526.jpg,HUMMER H2 SUT Crew Cab 2009
5526,81,141,537,331,185,cars_train/05527.jpg,Toyota Sequoia SUV 2012
5527,54,159,572,418,190,cars_train/05528.jpg,Volkswagen Golf Hatchback 1991
5528,15,77,567,306,10,cars_train/05529.jpg,Aston Martin Virage Coupe 2012
5529,45,63,269,163,151,cars_train/05530.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
5530,35,24,381,244,83,cars_train/05531.jpg,Dodge Caliber Wagon 2007
5531,179,381,1483,916,121,cars_train/05532.jpg,GMC Canyon Extended Cab 2012
5532,217,374,1483,1101,175,cars_train/05533.jpg,Rolls-Royce Ghost Sedan 2012
